Symbol,Company Name,Txn Type,Txn Date/Time, Gross Leverage, Net Leverage,# Shares,Price,Txn Value,Portfolio # Shares,Portfolio Value,Commission,Slippage(10BPS),Comments
PRGO,PRGO,Sell,2012-01-06 16:00:00,1.00455862611,1.00455862611,-208.0,95.84,-19934.72,320.0,999658.58,0.0,0.0,
RAI,RAI,Buy,2012-01-06 16:00:00,1.00455862611,1.00455862611,763.0,38.83,29627.29,763.0,999658.58,0.0,0.0,
S,S,Sell,2012-01-06 16:00:00,1.00455862611,1.00455862611,-7920.0,2.19,-17344.8,13638.0,999658.58,0.0,0.0,
SRCL,SRCL,Sell,2012-01-06 16:00:00,1.00455862611,1.00455862611,-249.0,77.45,-19285.05,400.0,999658.58,0.0,0.0,
TDC,TDC,Buy,2012-01-06 16:00:00,1.00455862611,1.00455862611,626.0,47.37,29653.62,626.0,999658.58,0.0,0.0,
VLO,VLO,Sell,2012-01-06 16:00:00,1.00455862611,1.00455862611,-972.0,19.98,-19420.56,1541.0,999658.58,0.0,0.0,
WPX,WPX,Sell,2012-01-06 16:00:00,1.00455862611,1.00455862611,-1087.0,17.28,-18783.36,1762.0,999658.58,0.0,0.0,
ACN,ACN,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-83.0,51.19,-4248.77,510.0,993424.15,0.0,0.0,
AN,AN,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-121.0,33.8,-4089.8,783.0,993424.15,0.0,0.0,
ANF,ANF,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-73.0,45.02,-3286.46,596.0,993424.15,0.0,0.0,
BF.B,BF.B,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-47.0,78.39,-3684.33,343.0,993424.15,0.0,0.0,
BMC,BMC,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-119.0,31.66,-3767.54,822.0,993424.15,0.0,0.0,
CFN,CFN,Buy,2012-01-09 16:00:00,0.99923822762,0.99923822762,1074.0,23.28,25002.72,1074.0,993424.15,0.0,0.0,
CL,CL,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-47.0,88.12,-4141.64,293.0,993424.15,0.0,0.0,
CME,CME,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-17.0,44.05,-748.85,113.0,993424.15,0.0,0.0,
COST,COST,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-42.0,78.3,-3288.6,328.0,993424.15,0.0,0.0,
CPB,CPB,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-133.0,31.28,-4160.24,837.0,993424.15,0.0,0.0,
CRM,CRM,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-49.0,100.75,-4936.75,262.0,993424.15,0.0,0.0,
CSC,CSC,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-152.0,22.89,-3479.28,1115.0,993424.15,0.0,0.0,
CVH,CVH,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-107.0,29.13,-3116.91,898.0,993424.15,0.0,0.0,
DF,DF,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-393.0,10.78,-4236.54,2503.0,993424.15,0.0,0.0,
EA,EA,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-183.0,19.42,-3553.86,1322.0,993424.15,0.0,0.0,
FDO,FDO,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-53.0,53.55,-2838.15,492.0,993424.15,0.0,0.0,
FOSL,FOSL,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-51.0,78.98,-4027.98,326.0,993424.15,0.0,0.0,
GPS,GPS,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-224.0,17.89,-4007.36,1470.0,993424.15,0.0,0.0,
IBM,IBM,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-23.0,179.37,-4125.51,144.0,993424.15,0.0,0.0,
ICE,ICE,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-37.0,112.58,-4165.46,228.0,993424.15,0.0,0.0,
LLY,LLY,Buy,2012-01-09 16:00:00,0.99923822762,0.99923822762,661.0,38.42,25395.62,661.0,993424.15,0.0,0.0,
MA,MA,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-11.0,345.35,-3798.85,76.0,993424.15,0.0,0.0,
MPC,MPC,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-129.0,30.36,-3916.44,835.0,993424.15,0.0,0.0,
NE,NE,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-144.0,30.07,-4330.08,869.0,993424.15,0.0,0.0,
NRG,NRG,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-217.0,17.46,-3788.82,1494.0,993424.15,0.0,0.0,
NTAP,NTAP,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-138.0,35.04,-4835.52,743.0,993424.15,0.0,0.0,
PCS,PCS,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-532.0,8.2,-4362.4,3273.0,993424.15,0.0,0.0,
PPL,PPL,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-149.0,27.7,-4127.3,923.0,993424.15,0.0,0.0,
PRGO,PRGO,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-47.0,96.34,-4527.98,273.0,993424.15,0.0,0.0,
RAI,RAI,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-111.0,39.04,-4333.44,652.0,993424.15,0.0,0.0,
RRC,RRC,Buy,2012-01-09 16:00:00,0.99923822762,0.99923822762,435.0,58.57,25477.95,435.0,993424.15,0.0,0.0,
S,S,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-1739.0,2.2,-3825.8,11899.0,993424.15,0.0,0.0,
SIAL,SIAL,Buy,2012-01-09 16:00:00,0.99923822762,0.99923822762,422.0,61.33,25881.26,422.0,993424.15,0.0,0.0,
SRCL,SRCL,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-61.0,77.36,-4718.96,339.0,993424.15,0.0,0.0,
TDC,TDC,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-70.0,48.55,-3398.5,556.0,993424.15,0.0,0.0,
TSN,TSN,Buy,2012-01-09 16:00:00,0.99923822762,0.99923822762,1301.0,19.96,25967.96,1301.0,993424.15,0.0,0.0,
VLO,VLO,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-250.0,19.24,-4810.0,1291.0,993424.15,0.0,0.0,
WPX,WPX,Sell,2012-01-09 16:00:00,0.99923822762,0.99923822762,-236.0,16.67,-3934.12,1526.0,993424.15,0.0,0.0,
ACN,ACN,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-28.0,52.07,-1457.96,482.0,1004129.51,0.0,0.0,
AN,AN,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-43.0,34.34,-1476.62,740.0,1004129.51,0.0,0.0,
ANF,ANF,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-38.0,44.36,-1685.68,558.0,1004129.51,0.0,0.0,
BF.B,BF.B,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-28.0,79.62,-2229.36,315.0,1004129.51,0.0,0.0,
BMC,BMC,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-32.0,31.65,-1012.8,790.0,1004129.51,0.0,0.0,
CFN,CFN,Buy,2012-01-10 16:00:00,0.998481430049,0.998481430049,4.0,22.99,91.96,1078.0,1004129.51,0.0,0.0,
CL,CL,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-14.0,87.79,-1229.06,279.0,1004129.51,0.0,0.0,
CME,CME,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-4.0,43.91,-175.64,109.0,1004129.51,0.0,0.0,
COST,COST,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-11.0,78.44,-862.84,317.0,1004129.51,0.0,0.0,
CPB,CPB,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-51.0,31.84,-1623.84,786.0,1004129.51,0.0,0.0,
CRM,CRM,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-18.0,104.79,-1886.22,244.0,1004129.51,0.0,0.0,
CSC,CSC,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-60.0,23.91,-1434.6,1055.0,1004129.51,0.0,0.0,
CVH,CVH,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-48.0,29.55,-1418.4,850.0,1004129.51,0.0,0.0,
DF,DF,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-192.0,11.06,-2123.52,2311.0,1004129.51,0.0,0.0,
EA,EA,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-36.0,19.46,-700.56,1286.0,1004129.51,0.0,0.0,
EQT,EQT,Buy,2012-01-10 16:00:00,0.998481430049,0.998481430049,456.0,53.0,24168.0,456.0,1004129.51,0.0,0.0,
FDO,FDO,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-26.0,53.44,-1389.44,466.0,1004129.51,0.0,0.0,
FOSL,FOSL,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-6.0,80.67,-484.02,320.0,1004129.51,0.0,0.0,
GPS,GPS,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-91.0,17.97,-1635.27,1379.0,1004129.51,0.0,0.0,
IBM,IBM,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-7.0,179.09,-1253.63,137.0,1004129.51,0.0,0.0,
ICE,ICE,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-7.0,113.91,-797.37,221.0,1004129.51,0.0,0.0,
LLY,LLY,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-34.0,38.92,-1323.28,627.0,1004129.51,0.0,0.0,
MA,MA,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-4.0,348.35,-1393.4,72.0,1004129.51,0.0,0.0,
MPC,MPC,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-37.0,31.21,-1154.77,798.0,1004129.51,0.0,0.0,
NE,NE,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-55.0,30.63,-1684.65,814.0,1004129.51,0.0,0.0,
NRG,NRG,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-79.0,17.55,-1386.45,1415.0,1004129.51,0.0,0.0,
NTAP,NTAP,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-33.0,35.13,-1159.29,710.0,1004129.51,0.0,0.0,
PCS,PCS,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-256.0,8.3,-2124.8,3017.0,1004129.51,0.0,0.0,
PPL,PPL,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-54.0,27.67,-1494.18,869.0,1004129.51,0.0,0.0,
PRGO,PRGO,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-16.0,99.35,-1589.6,257.0,1004129.51,0.0,0.0,
RAI,RAI,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-38.0,39.51,-1501.38,614.0,1004129.51,0.0,0.0,
RRC,RRC,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-11.0,57.94,-637.34,424.0,1004129.51,0.0,0.0,
S,S,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-663.0,2.23,-1478.49,11236.0,1004129.51,0.0,0.0,
SIAL,SIAL,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-20.0,62.89,-1257.8,402.0,1004129.51,0.0,0.0,
SRCL,SRCL,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-21.0,79.81,-1676.01,318.0,1004129.51,0.0,0.0,
TDC,TDC,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-42.0,48.49,-2036.58,514.0,1004129.51,0.0,0.0,
TIF,TIF,Buy,2012-01-10 16:00:00,0.998481430049,0.998481430049,415.0,59.33,24621.95,415.0,1004129.51,0.0,0.0,
TSN,TSN,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-60.0,20.19,-1211.4,1241.0,1004129.51,0.0,0.0,
VLO,VLO,Sell,2012-01-10 16:00:00,0.998481430049,0.998481430049,-29.0,19.7,-571.3,1262.0,1004129.51,0.0,0.0,
WPX,WPX,Buy,2012-01-10 16:00:00,0.998481430049,0.998481430049,9.0,16.98,152.82,1535.0,1004129.51,0.0,0.0,
ACN,ACN,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-87.0,53.1,-4619.7,395.0,977569.46,0.0,0.0,
AIZ,AIZ,Buy,2012-01-11 16:00:00,0.976333860683,0.976333860683,535.0,37.43,20025.05,535.0,977569.46,0.0,0.0,
AN,AN,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-139.0,34.35,-4774.65,601.0,977569.46,0.0,0.0,
ANF,ANF,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-98.0,44.66,-4376.68,460.0,977569.46,0.0,0.0,
BF.B,BF.B,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-59.0,79.25,-4675.75,256.0,977569.46,0.0,0.0,
BMC,BMC,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-140.0,31.86,-4460.4,650.0,977569.46,0.0,0.0,
CFN,CFN,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-180.0,22.88,-4118.4,898.0,977569.46,0.0,0.0,
CHRW,CHRW,Buy,2012-01-11 16:00:00,0.976333860683,0.976333860683,306.0,65.45,20027.7,306.0,977569.46,0.0,0.0,
CL,CL,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-49.0,86.87,-4256.63,230.0,977569.46,0.0,0.0,
CME,CME,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-19.0,43.61,-828.59,90.0,977569.46,0.0,0.0,
CNX,CNX,Buy,2012-01-11 16:00:00,0.976333860683,0.976333860683,555.0,35.6,19758.0,555.0,977569.46,0.0,0.0,
COG,COG,Buy,2012-01-11 16:00:00,0.976333860683,0.976333860683,263.0,34.75,9139.25,263.0,977569.46,0.0,0.0,
COST,COST,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-58.0,79.27,-4597.66,259.0,977569.46,0.0,0.0,
CPB,CPB,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-153.0,31.72,-4853.16,633.0,977569.46,0.0,0.0,
CRM,CRM,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-49.0,105.82,-5185.18,195.0,977569.46,0.0,0.0,
CSC,CSC,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-211.0,24.07,-5078.77,844.0,977569.46,0.0,0.0,
CVH,CVH,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-157.0,29.64,-4653.48,693.0,977569.46,0.0,0.0,
DF,DF,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-447.0,10.89,-4867.83,1864.0,977569.46,0.0,0.0,
EA,EA,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-220.0,19.38,-4263.6,1066.0,977569.46,0.0,0.0,
EQT,EQT,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-71.0,50.26,-3568.46,385.0,977569.46,0.0,0.0,
FDO,FDO,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-84.0,53.42,-4487.28,382.0,977569.46,0.0,0.0,
FOSL,FOSL,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-63.0,79.37,-5000.31,257.0,977569.46,0.0,0.0,
GPS,GPS,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-238.0,17.77,-4229.26,1141.0,977569.46,0.0,0.0,
IBM,IBM,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-24.0,180.09,-4322.16,113.0,977569.46,0.0,0.0,
ICE,ICE,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-40.0,112.61,-4504.4,181.0,977569.46,0.0,0.0,
LLY,LLY,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-114.0,38.58,-4398.12,513.0,977569.46,0.0,0.0,
MA,MA,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-12.0,341.0,-4092.0,60.0,977569.46,0.0,0.0,
MNST,MNST,Buy,2012-01-11 16:00:00,0.976333860683,0.976333860683,217.0,46.2,10025.4,217.0,977569.46,0.0,0.0,
MPC,MPC,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-146.0,32.25,-4708.5,652.0,977569.46,0.0,0.0,
NE,NE,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-145.0,30.17,-4374.65,669.0,977569.46,0.0,0.0,
NRG,NRG,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-243.0,17.51,-4254.93,1172.0,977569.46,0.0,0.0,
NTAP,NTAP,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-123.0,34.75,-4274.25,587.0,977569.46,0.0,0.0,
NU,NU,Buy,2012-01-11 16:00:00,0.976333860683,0.976333860683,598.0,33.34,19937.32,598.0,977569.46,0.0,0.0,
PCS,PCS,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-507.0,8.43,-4274.01,2510.0,977569.46,0.0,0.0,
PEG,PEG,Buy,2012-01-11 16:00:00,0.976333860683,0.976333860683,653.0,30.1,19655.3,653.0,977569.46,0.0,0.0,
PPL,PPL,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-150.0,27.15,-4072.5,719.0,977569.46,0.0,0.0,
PRGO,PRGO,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-50.0,97.2,-4860.0,207.0,977569.46,0.0,0.0,
RAI,RAI,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-114.0,39.31,-4481.34,500.0,977569.46,0.0,0.0,
RRC,RRC,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-65.0,54.29,-3528.85,359.0,977569.46,0.0,0.0,
S,S,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-1921.0,2.3,-4418.3,9315.0,977569.46,0.0,0.0,
SIAL,SIAL,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-78.0,63.47,-4950.66,324.0,977569.46,0.0,0.0,
SRCL,SRCL,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-62.0,80.77,-5007.74,256.0,977569.46,0.0,0.0,
SWN,SWN,Buy,2012-01-11 16:00:00,0.976333860683,0.976333860683,646.0,29.92,19328.32,646.0,977569.46,0.0,0.0,
TDC,TDC,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-88.0,48.04,-4227.52,426.0,977569.46,0.0,0.0,
TIF,TIF,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-69.0,59.37,-4096.53,346.0,977569.46,0.0,0.0,
TSN,TSN,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-222.0,19.61,-4353.42,1019.0,977569.46,0.0,0.0,
URBN,URBN,Buy,2012-01-11 16:00:00,0.976333860683,0.976333860683,840.0,23.93,20101.2,840.0,977569.46,0.0,0.0,
VLO,VLO,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-231.0,20.06,-4633.86,1031.0,977569.46,0.0,0.0,
WPX,WPX,Sell,2012-01-11 16:00:00,0.976333860683,0.976333860683,-294.0,16.51,-4853.94,1241.0,977569.46,0.0,0.0,
ACN,ACN,Sell,2012-01-12 16:00:00,0.98978023516,0.98978023516,-67.0,53.36,-3575.12,328.0,996088.55,0.0,0.0,
AIZ,AIZ,Sell,2012-01-12 16:00:00,0.98978023516,0.98978023516,-74.0,37.48,-2773.52,461.0,996088.55,0.0,0.0,
AN,AN,Sell,2012-01-12 16:00:00,0.98978023516,0.98978023516,-94.0,34.39,-3232.66,507.0,996088.55,0.0,0.0,
