Symbol,Company Name,Txn Type,Txn Date/Time, Gross Leverage, Net Leverage,# Shares,Price,Txn Value,Portfolio # Shares,Portfolio Value,Commission,Slippage(10BPS),Comments
ICE,ICE,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,31.0,114.94,3563.14,-140.0,-875561.4,0.0,0.0,
KO,KO,Sell Short,2012-01-12 16:00:00,0.912631950355,-0.880620060293,-232.0,33.31,-7727.92,-232.0,-875561.4,0.0,0.0,
LLY,LLY,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,87.0,38.77,3372.99,-398.0,-875561.4,0.0,0.0,
MA,MA,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,11.0,342.83,3771.13,-46.0,-875561.4,0.0,0.0,
MNST,MNST,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,35.0,47.51,1662.85,-170.0,-875561.4,0.0,0.0,
MPC,MPC,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,134.0,32.01,4289.34,-482.0,-875561.4,0.0,0.0,
NE,NE,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,114.0,30.83,3514.62,-518.0,-875561.4,0.0,0.0,
NRG,NRG,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,208.0,17.55,3650.4,-899.0,-875561.4,0.0,0.0,
NTAP,NTAP,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,99.0,34.43,3408.57,-455.0,-875561.4,0.0,0.0,
NU,NU,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,102.0,33.36,3402.72,-463.0,-875561.4,0.0,0.0,
PCS,PCS,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,489.0,8.56,4185.84,-1883.0,-875561.4,0.0,0.0,
PEG,PEG,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,108.0,30.12,3252.96,-509.0,-875561.4,0.0,0.0,
PEP,PEP,Sell Short,2012-01-12 16:00:00,0.912631950355,-0.880620060293,-244.0,63.12,-15401.28,-244.0,-875561.4,0.0,0.0,
PPL,PPL,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,115.0,26.95,3099.25,-564.0,-875561.4,0.0,0.0,
PRGO,PRGO,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,34.0,97.27,3307.18,-162.0,-875561.4,0.0,0.0,
QEP,QEP,Sell Short,2012-01-12 16:00:00,0.912631950355,-0.880620060293,-547.0,28.34,-15501.98,-547.0,-875561.4,0.0,0.0,
RAI,RAI,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,86.0,39.46,3393.56,-387.0,-875561.4,0.0,0.0,
RRC,RRC,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,47.0,54.29,2551.63,-292.0,-875561.4,0.0,0.0,
S,S,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,1972.0,2.32,4575.04,-6830.0,-875561.4,0.0,0.0,
SIAL,SIAL,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,59.0,64.69,3816.71,-247.0,-875561.4,0.0,0.0,
SRCL,SRCL,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,46.0,83.66,3848.36,-196.0,-875561.4,0.0,0.0,
SWN,SWN,Buy to Cover,2012-01-12 16:00:00,0.912631950355,-0.880620060293,77.0,29.77,2292.29,-533.0,-875561.4,0.0,0.0,
SWY,SWY,Sell Short,2012-01-12 16:00:00,0.912631950355,-0.880620060293,-761.0,20.18,-15356.98,-761.0,-875561.4,0.0,0.0,
